6339,Basketball player uses pregnant girlfriend's urine in dope test; banned,"American basketball player DJ Cooper has been banned for two years by the International Basketball Federation for using his pregnant girlfriend's urine in a dope test. Cooper was tested positive for human chorionic gonadotropin, a hormone produced by the placenta in pregnant women. Cooper's suspension, which was applied retroactively, will end on June 24, 2020.",Daily Mail,"American basketball player D.J. Cooper isn't pregnant, but he is expecting to be on extended leave after getting caught trying to pass a drug test with urine from a soon-to-be mother.According to EuroHoops.net, the former Ohio University Bobcats guard was hoping to join the Bosnian national team as a naturalized player, but his urine test was found to contain human chorionic gonadotropin – a hormone produced by the placenta during pregnancy.Cooper, 28, was given a two-year ban by FIBA ahead of the basketball World Cup, which begins on August 31 in China. That suspension won't prevent him from playing professionally, either in the United States or overseas.RTV Slovenia is reporting that the urine came from Cooper's girlfriend, who is pregnant.American basketball player D.J. Cooper has been suspended by the sport's international governing body, FIBA, after falsifying a drug testIt is not known what Cooper was trying to hide by using a woman's urine to pass a drug test.The suspension, which was applied retroactively, will end on June 24, 2020.  FIBA rules allow teams to have one naturalized player on a roster. Typically that involves an expat American becoming a dual citizen. In the past, Americans basketball players such as Andray Blatche (Philippines) and Bo McCalebb (Macedonia) have played for other countries as naturalized dual citizens.A native of Chicago, Cooper played for the Ohio Bobcats from 2009 until 2013 before going undrafted. He has since played for a number of European teams, including Greek powerhouses Panathinaikos and AEK Athens, as well as Monaco.He was named the French ProA MVP in 2017. During his second stint with Monaco in 2018, Cooper stepped away from the game to address 'family issues.''I decided to take a step back from basketball and put an end to my contract with the Roca Team for family reasons,' he explained at the time. 'In the current state, my mind and concentration are not basketball and I don't want to be a cause of disruption for the team… this team that I love, this team that represents the extraordinary Principality of Monaco, that brought me a unique life experience.'A native of Chicago, Cooper played for the Ohio Bobcats from 2009 until 2013 before going undrafted. He has since played for a number of European teams, including Greek powerhouses Panathinaikos and AEK Athens, as well as Monaco",https://www.dailymail.co.uk/news/article-7323405/Basketball-player-suspended-using-pregnant-girlfriends-urine-doping-test.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
6340,Scientists make 'artificial tongue' to detect fake whiskies,"Scotland-based scientists have developed an 'artificial tongue' device that is capable of identifying the authenticity of individual whiskies. It could tell the difference between same whiskies aged for 12, 15 and 18 years, and did so with over 99% accuracy in testing, scientists revealed. The technology can also be used to identify poisons as well as to monitor rivers.",The Guardian,The technology can also be used to identify poisons as well as to monitor rivers,https://www.theguardian.com/society/2019/aug/06/scientists-develop-artificial-tongue-to-detect-fake-whiskies?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
6344,"Pakistan violates ceasefire in J&K's Rajouri, Army retaliates","Pakistan violated ceasefire on Wednesday night by resorting to mortar shelling and small arms firing on forward posts and villages in the Sunderbani sector of Rajouri district, Jammu and Kashmir. The ceasefire violation prompted a strong retaliation by the Indian Army. Meanwhile, there have been no reports of any casualties.",ANI,"Rajouri (Jammu and Kashmir) [India], Aug 8 (ANI): Pakistan on Wednesday night violated ceasefire in Sunderbani sector here.  The firing began at about 10:15 pm. The Pakistan Army resorted to firing with small arms and mortar shelling. The Indian Army is retaliating.Further details are awaited.Earlier on Tuesday, Pakistan violated ceasefire along the Line of Control (LoC) in Sunderbani sector. (ANI)",https://www.aninews.in/news/national/general-news/j-k-pak-violates-ceasefire-in-rajouris-sunderbani-sector20190808002038/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
6346,Don't want to play clichÃ©d Bollywood hero: Nawazuddin,"Actor Nawazuddin Siddiqui said in an interview that a Bollywood hero is the ""most clichÃ©d role one would find"" and he doesn't want to play such roles. ""A versatile actor is able to play same role differently,"" he added. ""If I get an opportunity to play the lead, I'll do it on the basis of my style,"" Siddiqui said.",Times Now,"New Delhi: Actor Nawazuddin Siddiqui feels the Bollywood hero is the most cliched creation one can think of, adding that he likes to keep a distance from that image.""I have played a variety of roles, be it gangster, a writer or a policeman. Even if I get an opportunity to play the lead hero in a movie, I will do it only on the basis of my style,"" Nawazuddin told IANS. ""The Bollywood hero is one of the most cliched roles (that) you will find. People have this conception on how they see him, the kind of clothes he wears etc. This is a zone I ideally don't want to be a part of because then you go into an absolute comfort zone,"" he added. According to Nawazuddin, anybody can play the hero but the difficult part is to play the same role differently each time. ""For this, you need an education and practice. According to me, a versatile actor is one who is able to play the same role differently. For example, I have played the mafia don several times, whether it is Faisal Khan or Ganesh Gaitonde. But each role is different, as there is always that one signature dialogue/move that sets the character apart from the other. I did the same even with Dilly Mahmood (in McMafia) too,"" added the actor. Starting off with bit roles in films such as Sarfarosh and Shool, Nawazuddin made a name for himself by associating with projects such as Gangs of Wasseypur, The Lunchbox, Liar's Dice, Badlapur, Manjhi: The Mountain Man, Kick, Bajrangi Bhaijaan, Lion, Mom and Sacred Games. The actor was happy to be a part of the television crime drama McMafia, which is about Alex Godman (essayed by James Norton), an educated hedge-fund manager who unwillingly gets sucked into the lawless world of his Russian mafia family. Nawazuddin features as Mumbai-based gangster Dilly Mahmood in the show, aired in India on Zee Cafe. The show is inspired by the 2009 non-fiction book of the same name by Misha Glenny and explores the world of organised crime.Talking about his experience of working with director James Watkins on McMafia, Nawazuddin said: ""James Watkins has been following me since Gangs of Wasseypur and it is my performance in this movie, along with Miss Lovely and The Lunchbox, that eventually helped me bag my role in McMafia. ""Watkins is an experienced and passionate director and has also directed a few episodes of Black Mirror. He is somebody who keeps a keen eye for detail and beautifully brings out the smallest element in each shot. On McMafia, the overall experience was great, not just working with the director but all the other actors who were apart of the show,"" he said. In fact, Nawazuddin stumbled upon Norton's India connect while working on the show. ""While shooting, he once told me that he had come to India almost 15-20 years ago as a backpacker, and during his stay he ran out of money. In order to make some money, James appeared in the crowd scene of a Bollywood film,"" said the Indian actor. ",https://www.timesnownews.com/entertainment/news/bollywood-news/article/nawazuddin-siddiqui-says-he-doesnt-want-to-become-cliched-bollywood-hero/464989?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
6347,Differently-abled students plant trees to pay tribute to Swaraj,"Over 200 differently-abled students planted trees in Himachal Pradesh's Shimla to pay tribute to former External Affairs Minister Sushma Swaraj who passed away on Tuesday. State Forest Minister praised the organisers and said that the initiative was an innovative way of inculcating values in the students. ""I felt very happy to be...part of this initiative,"" one of the students said.",ANI,"Shimla (Himachal Pradesh) [India], Aug 8 (ANI): On Wednesday, over two hundred differently-abled students participated in a plantation drive which was dedicated to former External Affairs Minister Sushma Swaraj.The plantation drive, organised by Umang Foundation in Baldiyan village, witnessed the participation of differently-abled students from various districts and colleges of the state. A two-minute silence was observed in the memory of the former EAM.Present at the event, Forest minister Govind Singh Thakur, praised the organisers and said that the event was an innovative way of inculcating values to the students.Thakur said, ""I congratulate Umang Foundation for their efforts to take care of these students and inculcating important values in them through such innovative initiatives.""""The plantation drive was organised earlier but after receiving the sad news of Sushma Ji's demise on Tuesday night, we have dedicated today's initiative to her memory,"" said Thakur.Event Organizer, Ajay Srivastava said that the objective of the plantation drive was to empower and bring differently-abled students to the mainstream. In addition, he said that it was a cause which was close to Sushma Swaraj.Srivastava said, ""This plantation drive was a step towards bringing the differently-abled students into the mainstream and moreover, Sushma Swaraj Ji also felt strongly about environment conservation and empowerment of the differently-abled. We have dedicated today's plantation drive to her.""The event also witnessed participation from locals as well as government departments who were actively helping out other participants in planting trees.One of the participants at the event, Muskan, a visually-impaired girl, said, ""I felt very happy to be a part of this initiative. Through this plantation drive, we have demonstrated that we are capable enough to perform in every walk of life like others."" (ANI)",https://www.aninews.in/news/national/general-news/himachal-over-200-differently-abled-students-pay-tribute-to-late-sushma-swaraj-by-planting-trees20190808093808/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
6348,J&K reorganised into 2 UTs to curb terrorism: Government,"The Parliamentary Affairs Ministry said that Jammu and Kashmir has been reorganised into two Union Territories to ensure ""better administration and to curb terrorism"". The Ministry in its release said the abrogation of certain provisions from Article 370 will ensure equal opportunities to all in J&K. It added that this will ensure the ""rule of law and equity"" in J&K.",ANI,"New Delhi [India], Aug 7 (ANI): The Parliamentary Affairs Ministry said on Wednesday that the most important business transacted during the just-concluded Parliament session was the repealing of provisions related to Article 370, adding that Jammu and Kashmir has been reorganised into two Union Territories to ensure better administration and to curb terrorism.A ministry release on the bills passed during the parliament session, which was the first after the constitution of the new Lok Sabha, said that the ""most important business transacted during this Session is abrogation of certain provisions from Article 370 and Presidential Orders thereunder"".""This will ensure equal opportunities to all sections of society in Jammu and Kashmir particularly with the restoration of applicability of the provisions of the Constitution of India and all socio-economic legislations thereby ensuring rule of law and equity,"" the release said.""Further for ensuring better administration and for curbing terrorism, the state of Jammu and Kashmir has been reorganised with the formation of two Union Territories (UTs) - Jammu and Kashmir and Ladakh,"" it added.The bill to reorganise the state into two UTs was passed by Lok Sabha on Tuesday, a day after it was passed by the Rajya Sabha. The Parliament also adopted a resolution to repeal Article 370, which provided special powers to the state.The repeal of Article 370 has been a long-pending ideological demand of BJP and its predecessor Sangh Parivar. The first session of 17th Lok Sabha started from June 17 and the session of Rajya Sabha from June 20. The Lower House of parliament was adjourned sine die on Tuesday and the upper House on Wednesday. (ANI)  ",https://www.aninews.in/news/national/politics/j-k-reorganised-into-two-uts-to-curb-terrorism-govt20190807212742/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
6349,Auto sector seeks stimulus package from govt amid sales fall,"The representatives of India's automobile sector have sought a stimulus package from the government including GST reduction on vehicles amid a sales slowdown. In a meeting with Finance Minister Nirmala Sitharaman, industry leaders raised issues such as job cuts, non-availability of financing and the rising vehicle-acquisition costs. They also opposed the proposed hike in vehicle registration fees.",Livemint,Federation of Automobile Dealers Associations (FADA) has stated that nearly two lakh jobs have been cut in the last three months due to the slowdown. ,https://www.livemint.com/auto-news/auto-industry-seeks-stimulus-package-from-government-1565176211383.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
6350,Bengaluru co-living startup Grexter Living acquihires i2Stay,"Bengaluru-based co-living services startup Grexter Living has acquihired Bengaluru-based i2Stay for an undisclosed amount. As part of this transaction, Rajasekhar Gowrineni, CEO of i2stay, will join the Grexter Living team as the Managing Partner for South India. Launched in January 2016 by IIT Madras alumni Pratul Gupta and Nikhil Dosi, Grexter Living provides built-to-suit urban studio rooms.",YourStory,"Grexter Living, the Bengaluru based co-living services startup has acquihired i2Stay, which will expand the scale of operations of the combined entity and also enable it to move into newer cities.According to a statement, Grexter will now add 2,000 new beds to its inventory taking the total count to over 5,000 in Bengaluru. As part of the transaction, it has taken over some built-to-suit projects which i2Stay has been engaged with.Grexter Living co-founders: Nikhil Dosi (left) and Pratul Guptai2Stay, launched early last year provides affordable accommodation targeted at working professionals.Launched in January 2016 by two IIT Madras Alumni – Pratul Gupta and Nikhil Dosi, Grexter Living provides built-to-suit urban studio rooms, which caters primarily to salaried employees, fresh graduates, and techies in the age group of 18-25 years. Grexter raised a Pre-Series A investment worth $1.5 million from Venture Catalysts in 2019.At present, Grexter is focussing on scaling up its operations and strengthening its position as Bangalore’s fastest-moving co-living space provider. By 2020, it aims to foray into two new markets, i.e. Pune and Hyderabad.(Edited by Saheli Sen Gupta)",https://yourstory.com/2019/08/co-living-startup-grexter-living-acquihires-i2stay?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
6353,5 killed after 3 trucks collide in Uttar Pradesh's Bijnor,"As many as five people were killed after three trucks collided with each other on Thursday in Uttar Pradesh's Bijnor, police said. Superintendent of Police said that there were eight people in a truck, of which five died on the spot. He added that the injured have been admitted to a hospital.",ANI,"Bijnor (Uttar Pradesh) [India], Aug 8 (ANI): Five people died in the early hours of Thursday after three trucks collided with each other here.""Three trucks collided with each other. 8 people were in a truck in which 5 died on the spot. The injured have been shifted to hospital,"" Superintendent of Police, Sanjeev Tyagi told ANI.The identities of the deceased are being ascertained by the police. (ANI)",https://www.aninews.in/news/national/general-news/up-5-killed-in-trucks-collision-in-bijnor20190808062228/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
6354,4 including 2 women held for alleged links with ULFA in Assam,"Four people including two women were arrested for their alleged links with the United Liberation Front of Asom (ULFA) in Assam's Dibrugarh, police said on Wednesday. The police added that they have recovered a flag of ULFA and Naxal literature from their possession. Superintendent of Police further said, ""We are ascertaining their role in the organisation.""",ANI,"Dibrugarh (Assam) [India], Aug 8 (ANI): The police on Wednesday apprehended four people including two women for their alleged links with the United Liberation Front of Assam (ULFA) here.""We got the information about some people who have links with ULFA. We have apprehended four people including 2 women. We are ascertaining their role in the organisation. We have recovered a ULFA flag, Naxal literature and seized mobile phones from them. An investigation in the case is underway,"" Superintendent of Police, Subhasshini Shankaran told reporters here.The arrested accused have been identified as Chayanika Kaman, Kabita Kaman, Kanak Pegu and Debajyoti Dowarah. (ANI)",https://www.aninews.in/news/national/general-news/assam-4-including-2-women-held-for-alleged-links-with-ulfa20190808063052/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
