3716,Ordering KG tutorials to help Afridi: Gambhir on his Kashmir tweet,"Former India cricketer Gautam Gambhir has criticised former Pakistan captain Shahid Afridi over his tweet wherein he said that he will soon be visiting LoC. ""Let's respond to PM call for Kashmir Hour as a nation,"" part of Afridi's tweet read. ""[I]t's proven beyond all doubts that Afridi has refused to mature! Am ordering online kindergarten tutorials for help.""",CricTracker,"India took a historic step of scrapping Article 370 earlier this month which led to the removal of a special status given to Jammu and Kashmir. Almost the whole nation celebrated the moment as Kashmir was now set to be an integral part of India. Different reports are coming through from Kashmir as many claim that there is no violence in the state while few are of the opinion that all is not well.Not only the politicians, the Pakistan cricketers have also actively involved expressing themselves on the matter. Shahid Afridi, who has locked horns with his Indian counterparts overs Kashmir before, is one among them and recently, urged the nation to respond to Imran Khan’s Kashmir Hour. He also expressed solidarity on his behalf with the Kashmir people.Advertisement“Let’s respond to PM call for Kashmir Hour as a nation. I will be at Mazar e Quaid at 12 pm on Friday. Join me to express solidarity with our Kashmiri brethren. On 6 Sep I will visit home of a Shaheed. I will soon be visiting LOC,” Afridi wrote in his tweet.Gautam Gambhir’s relation with Shahid Afridi on and off the field is known to everyone and the duo has been at loggerheads over the Kashmir issue even before. With Afridi urging the Pakistan people to express their solidarity with Kashmir, the former cricketer turned politician, trolled him hilariously and clearly stated the former Pakistan skipper is just embarrassing himself.This is not the first time that Gautam Gambhir has mocked Afridi on social media and he even wittily mentioned that he is ordering Kindergarten for Afridi for proving he isn’t matured still.“Guys, in this picture Shahid Afridi is asking Shahid Afridi that what should Shahid Afridi do next to embarrass Shahid Afridi so that’s it’s proven beyond all doubts that Shahid Afridi has refused to mature!!! Am ordering online kindergarten tutorials for help @SAfridiOfficial,” Gambhir’s tweet read.",https://www.crictracker.com/i-am-ordering-online-kindergarten-tutorials-to-help-shahid-afridi-tweets-gautam-gambhir/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3717,"Redraw Indian map with PoK, Gilgit-Baltistan: MoS Jitendra Singh","Union Minister Jitendra Singh on Tuesday called for redrawing the Indian map showing Pakistan-occupied Kashmir (PoK) and Gilgit-Baltistan as the country's territory. Singh said, ""When we speak of our boundaries, they are not our boundaries. We have boundaries far beyond them."" He also said that he would want to bring in people of ""opposite ideology"" and debate with them.",ANI,"By Pragya Kaushika New Delhi [India], Aug 27 (ANI): Union Minister Jitendra Singh on Tuesday called for redrawing the Indian map which shows not only Pakistan occupied Kashmir (PoK) as its territory but also Gilgit-Baltistan.""When we speak of our boundaries, they are not our boundaries. We have boundaries far beyond them. I say when we redraw Indian map, we should include not just PoK but also Gilgit-Baltistan,"" he said during an event here.Listing out schemes and infrastructure projects implemented by the Centre in the border villages of Jammu and Kashmir, the minister said that he would want to bring in people of 'opposite ideology' and debate with them.""It is a matter of research why these people curse the Army that protects them. Today, we are in a position to question them... Why should we waste our resources on protection of those who are enemies of the nation,"" asked Singh.Giving a blueprint of how to ensure that local residents of the border areas who are considered the first line of defence stay intact, RSS Sah Sarkaryavah Krishna Gopal said the onus of this lies on those living in the cities.""The onus to ensure that the first line of defence of boundaries -- the locals -- remain intact lies on the rest of India. You need to ensure you visit them and provide your services. The government cannot do it alone,"" said the senior RSS functionary.The RSS is rooting for a strong bond with the bordering regions of the country, asking citizens to visit these areas regularly and be vigilant as the government alone cannot be tasked with protecting national sovereignty.Gopal said the people from the rest of the country need to provide their services to them even if they do not ask for. ""Treat these 11,000 villages as pilgrimages, donate and serve, they will be yours,"" he said. (ANI)",https://www.aninews.in/news/national/politics/redraw-indian-map-with-pok-gilgit-baltistan-jitendra-singh20190827230152/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3719,Queen approves UK govt request to suspend Parliament before Brexit,UK's Queen Elizabeth II has approved the government's request to suspend the Parliament from mid-September till October 14. The suspension of the Parliament comes before Brexit which is scheduled for October 31. UK Opposition leaders have written to the Queen to express their concern over the government's move to suspend the Parliament.,Reuters,"LONDON (Reuters) - Prime Minister Boris Johnson will suspend Britain’s parliament for more than a month before Brexit, enraging opponents and raising the stakes in the country’s most serious political crisis in decades.  Cheered on by U.S President Donald Trump, Johnson launched his boldest move yet to take the country out of the European Union by Oct. 31 with or without a divorce deal, by setting a new date for a state opening of parliament. Known as the Queen’s Speech, the formal event will be held on Oct. 14 and be preceded by a suspension of the House of Commons, meaning parliament will not sit between mid-September and mid-October. The move, which had to be approved by Queen Elizabeth, limits the time opponents have to derail a disorderly Brexit, but also increases the chance that Johnson could face a vote of no-confidence in his government, and possibly an election.   It also risks dragging the 93-year-old, politically neutral queen into the dispute. So incensed were leaders of the opposition parties by Johnson’s plan that several have written to the monarch asking for a meeting to express their concern.  The queen acts on the advice of her prime minister. Her office declined to comment. Her speech at the opening of parliament is written by the government, outlining its plans for legislation.  “There will be ample time in parliament for MPs (members of parliament) to debate the EU, to debate Brexit and all the other issues, ample time,” Johnson told reporters.  Asked if he was trying to block MPs from delaying Britain’s EU departure, he replied: “That is completely untrue.” While suspending parliament ahead of a Queen’s Speech is the historical norm in Britain, the decision to limit parliamentary scrutiny weeks before the country’s most contentious policy decision in decades prompted an immediate outcry.    “Make no mistake, this is a very British coup,” John McDonnell, the second most powerful man in the opposition Labour Party, said. More than half a million people signed an online petition to object and the pound fell sharply. Cries of “Shame on You” and “Stop the Coup” could be heard from inside the walls of the parliamentary estate, as a couple of hundred protesters gathered near the bank of the River Thames to wave EU flags and show their disgust. “Democracy is so important. It’s taught from such a young age as such a vital thing about being a British person and today just completely ruins that, tramples it and throws it out,” said 17-year-old student Dylan Butlin, one of the protesters.  In a sign that Johnson’s move had marked a significant escalation in the long-running dispute, a group of cross-party lawmakers sought a legal injunction and the speaker of parliament said the nation’s democratic process was at risk.  The Church of England said a chaotic Brexit would hurt the poor and further damage a fractured nation.  But Johnson’s gamble was welcomed by Brexiteers, including Trump, an early backer of Britain’s departure from the EU, who said “Boris is exactly what the U.K. has been looking for, & will prove to be ‘a great one!’ Love U.K.” A spokeswoman for the European Commission, when asked about the British suspension of parliament, said it was a matter for Britain to answer. More than three years after the United Kingdom voted 52% to 48% to quit the European Union, it is still unclear on what terms the bloc’s second largest economy will leave the club it joined in 1973. With just 65 days until exit day, parliamentarians are battling to prevent the prime minister from steering the country out of the EU without a transition deal, pitching one of Europe’s most stable countries into uncharted territory.  On Tuesday, the leaders of Britain’s opposition parties had agreed to seek to use parliamentary procedure to force Johnson to ask Brussels for a delay to Brexit beyond Oct. 31. They may now try to bring him down.  Labour leader Jeremy Corbyn said he would call a no-confidence vote when the time was right.  With Johnson holding a working majority of just one seat in the 650-seat parliament, members of his party who oppose a no-deal Brexit will have to decide where their loyalties lie.  The pro-EU Conservative Party lawmaker Dominic Grieve said he would find it difficult to “keep confidence in the government” in the circumstances while Philip Hammond, a former finance minister, said pro-EU politicians needed to act now.  In a sign of the pressure building across the political system, media reports said Ruth Davidson, who led a resurgence for the Conservatives in Scotland, had decided to quit.  The BBC said her resignation, expected to be announced on Thursday, was not sparked by the suspension but had been coming for several months due to family pressures and disagreements with Johnson’s approach. She sits in the Scottish parliament in Edinburgh and not Westminster.       Sterling fell sharply, losing around a cent against the U.S. dollar and the euro, as investors took the news as a sign that a no-deal Brexit, was more likely.   Johnson argued, however, that the move was designed to allow his government to press on with its domestic agenda.  He says he wants to agree a divorce deal with Brussels but needs the bloc to change its stance on a key sticking point around neighbour Ireland first. A leading campaigner in the 2016 Brexit referendum, he has also said Britain must leave the EU to maintain the nation’s faith in politics. Dean Turner, economist at UBS Wealth Management, said their base case remained that a no-deal Brexit would not occur on Oct. 31 and that an election would follow.  “It forces the hand (of Johnson’s opponents), compelling them to act sooner and more decisively if they wish to do so,” he said.   Parliament returns from its summer break on Sept. 3 before typically breaking up two weeks later to allow political parties to hold their annual conferences. Returning again on Oct. 14 would leave just over two weeks until Britain is due to quit the EU on Oct. 31.  Those lawmakers opposed to a no-deal Brexit will likely have to make their move next week if they are to avoid running out of time. Additional reporting by William Schomberg, David Milliken, Costas Pitas, Paul Sandle, Andy Bruce, Iona Serrapica and Alistair Smout; Writing by Kate Holton, Editing by Angus MacSwan",https://in.reuters.com/article/britain-eu-parliament-balmoral/queen-allows-british-pm-johnson-to-suspend-parliament-before-brexit-idINKCN1VI0TZ?il=0&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3720,Prince Andrew knows what he's done: Jeffrey Epstein accuser,"Virginia Giuffre, who accused late millionaire Jeffrey Epstein of keeping her as a sex slave and alleged she was forced to have sex with Prince Andrew, said the Prince ""knows what he's done"". ""I hope he comes clean about it,"" Giuffre added. Prince Andrew admitted to his relations with Epstein but denied knowing about the trafficking of minors by him.",The Guardian,Royal has previously denied Virginia Giuffre’s accusation that she was forced to have sex with him,https://www.theguardian.com/us-news/2019/aug/27/prince-andrew-virginia-giuffre-epstein-accuser?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3723,China's first Costco store closes on opening day due to overcrowding,"US hypermarket chain Costco's first China store in Shanghai was forced to close early on opening day on Tuesday due to overcrowding. Viral images and videos showed customers forming long queues to get in, fighting with others to buy meat and waiting in huge lines to check out. Costco said it will limit the number of shoppers at the store.",The Guardian,US retailer apologises after overcrowding causes early closure of first store in country,https://www.theguardian.com/business/2019/aug/28/crowds-force-costco-to-limit-numbers-at-first-store-in-china?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3724,Rahul will be disappointed with himself: VVS Laxman,"Ex-India batsman VVS Laxman said opener KL Rahul will be ""extremely disappointed with himself for having done all the hard work...and then getting himself out"" in both innings of the first Test against West Indies. Rahul scored 44 and 38 in first and second innings, respectively. Further, Laxman praised batsman Hanuma Vihari saying, ""He batted freely without taking undue risks.""",Cricket Country,"Former India international VVS Laxman feels KL Rahul will be ‘extremely disappointed with himself’ after throwing away good starts in the first Test against West Indies at Antigua.Writing in his column for The Times of India, Laxman wrote, ” KL Rahul will be extremely disappointed with himself for having done all the hard work in both innings and then getting himself out.”Rahul managed scored for 44 (off 97 balls) and 38 (off 85) in the 1st Test, thus extending his run without a fifty in Tests to ten innings. His last major score came at the Oval against England in September 2018 in the 5th Test in which he scored 149. Since then the Karnataka opener has played six Tests with a best of 44.ALSO READ: KL Rahul bitterly disappointed at throwing away another startHowever, Laxman was all praise for middle-order batsman Hanuma Vihari, who made 32 and 93 in the Test. Laxman opined, “I was impressed with the way Hanuma Vihari approached his task. He batted freely without taking undue risks, and has looked like he belongs in Test cricket from the time he made his debut in England last year.”ALSO READ: Important to keep developing my offspin, I fit in the team because of that combination: Hanuma VihariThe 44-year-old also commented about Ajinkya Rahane whose 81 and 102 in the Test was pivotal in India’s 318-run win over West Indies. Rahane came in to the series with the pressure of putting in a good performance and he delivered.ALSO READ: I can’t control criticism, try not to get affected by it: Ajinkya Rahane“It’s never easy when you are playing only one format of the game internationally, as was evident from Cheteshwar Pujara’s travails,” he wrote, adding, “That alone puts AjinkyaRahane’s twin efforts with the bat in perspective. He must have felt some pressure after not having scored a Test hundred in more than two years. Even though he had the backing of the selectors and the team management, the vice-captain would have been desperate to leave his mark, and his reaction upon reaching three figures on Sunday showed just how much this century meant to him.”Laxman also hailed Jasprit Bumrah, who claimed 5/7 in the second innings that had WI all out for a mere 100, chasing 419 to win.ALSO READ: Andy Roberts and Curtly Ambrose feel he could’ve been a West Indian fast bowler“In the past, the predominantly inswing bowler occasionally got the ball to straighten. It is a tribute to the work he has put in in the nets that now, he is able to take the ball away from the right-hander at will. His relentless attack of the stumps in the West Indies second innings was breathtakingly impactful,” added Laxman.",https://www.cricketcountry.com/news/kl-rahul-will-be-extremely-disappointed-with-himself-vvs-laxman-885164?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3725,Robin Uthappa to lead Kerala in limited-overs cricket,"Robin Uthappa has been appointed as captain of Kerala in the upcoming Vijay Hazare Trophy and Syed Mushtaq Ali Trophy. The 33-year-old, who has represented Karnataka and Saurashtra in the past, has scored 6,045 runs in List A cricket. ""We've faith in Robin's leadership skills...that's why we've decided to name him captain,"" KCA secretary Sreejith V Nair said.",Cricket Country,"Robin Uthappa will lead his new state team Kerala in the upcoming Vijay Hazare Trophy and Syed Mushtaq Ali Trophy, but no decision has been made on the captain for the 2019-20 Ranji Trophy.It had been speculated that Uthappa, who switched from Saurashtra to Kerala between seasons, would lead the team instead of Sachin Baby who in 2018-19 captained Kerala to the semi-final stage of the Ranji Trophy.The Kerala Cricket Association (KCA) has confirmed that Uthappa will lead in limited-overs cricket, and that a call on Baby’s tenure as Ranji captain has not been made.(READ: What have I done so terribly wrong to deserve this? – Jalaj Saxena after snub)“Uthappa is an India international and we will like to utilise his experience in the best possible way,” said KCA secretary Sreejith V Nair. “We have communicated our decision to coach Dav Whatmore and he has expressed no reservation. We have faith in Robin’s leadership skills and that’s why we have decided to name him captain for the shorter formats.“We will evaluate Robin’s captaincy once both Vijay Hazare Trophy and Syed Mushtaq Ali Trophy tournaments end. Ranji Trophy is beginning only in December. So we still have time to take a decision on Kerala’s Ranji Trophy captain.”Uthappa, 33, two seasons ago shifted from Karnataka – for whom he scored 6865 runs in first-class cricket and 2943 in List A cricket – to join Saurashtra as a professional. He played six Ranji Trophy matches for Saurashtra, from which he made 325 runs at 40.62, and 14 List A games with returns of 292 runs at 20.85.India’s domestic season got underway with the ongoing Duleep Trophy.",https://www.cricketcountry.com/news/indian-domestic-season-2019-20-robin-uthappa-confirmed-as-kerala-captain-in-limited-overs-885165?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3726,Group researching FB's impact on democracy threatens to quit,"A consortium of funders and researchers working with Facebook to study its impact on elections and democracy have threatened to quit, citing only partial access to the data they were promised. They said if Facebook cannot provide the originally specified data by September 30, they recommend winding down the project by 2019 end. Facebook had announced the project in 2018.",Reuters," (This August 27 story corrects headline from “researchers” to “funders”) By Katie Paul SAN FRANCISCO (Reuters) - A group of philanthropies working with Facebook Inc (FB.O) to study the social network’s impact on democracy threatened on Tuesday to quit, saying the company had failed to make data available to researchers as pledged. The funders said in a statement that Facebook had granted the 83 scholars selected for the project access to “only a portion of what they were told they could expect,” which made it impossible for some to carry out their research. They have given Facebook until Sept. 30 to provide the data. Their concerns focus on the absence of data that would show which web pages were shared on Facebook as far back as January 2017. The company had yet to say when the data would be made available, the funders added. Facebook said in a statement that it remained committed to the project and would “continue to provide access to data and tooling to all grant recipients - current and future.” The announcement comes only a few months after Facebook launched the research program, which opened the company’s proprietary data to independent scholars for the first time. Data access was meant to be heavily controlled, with special precautions to protect user privacy. The funding consortium includes both the conservative Charles Koch Foundation and Silicon Valley’s Omidyar Network. “We hope Facebook (not to mention other platform companies) will find a way to provide deeply robust privacy-protected data,” they said, as “independent scholarly analysis of social media platforms is essential” to understanding elections and democracy around the world. Reporting by Katie Paul; Editing by Lisa Shumaker",https://in.reuters.com/article/facebook-election-research/researchers-studying-facebooks-impact-on-democracy-threaten-to-quit-idINKCN1VI072?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3727,New iPhone app Emojivision turns photos into 'emoji-photos',"A new iOS app, Emojivision, lets users see everything as if it was made of emojis. Emojivision breaks down the iPhone camera's sensory input to its elementary colour palette and matches it with the image pixels and the closest relative emoji and then reconstructs the image. The app can be used to take selfies or change existing photos from gallery.",TechCrunch,"Your iPhone is capable of some impressive feats of computational photography, and a new app created by developer Gabriel O’Flaherty-Chan shows one way all that power can be put to creative use. Emojivision lets you see the world as if it were made up entirely of emojis.The free app (which induces an in-app purchase for $2.79 that unlocks more emoji packs) works by breaking down your iPhone’s camera sensor input to its color palette fundamentals, finding its nearest neighbor from a subset of emojis (organized thematically within the app) and then rebuilding the image with a filter that overlays the image, and that can run at 60fps, so you’d be hard-pressed to spot any lag between it and a real-time feed.You can use the app to take selfies, interpret photos from your phone’s photo gallery or just mess around with resolution to see how finely detailed, or how abstractly and yet obviously emoji-based, you can get. This isn’t the app to go to if you’re looking for a hyper-realistic or clear visual interpretation of your face, but it is a fun thing to show your friends — and an impressive bit of software engineering, too.O’Flaherty-Chan has created some noteworthy mobile software projects in the past — including when he managed to hack a fully playable version of Pokémon Yellow onto an Apple Watch. He’s currently working on building a gigantic real-time strategy game set within a procedurally generated universe – like a “No Man’s Sky” but with a focus on the RTS elements, which should make for a very compelling and evolving approach to gathering resources and expanding your empire.",https://techcrunch.com/2019/08/27/emojivision-app-turns-your-iphones-camera-into-a-real-time-emoji-painting-machine/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3728,Google to shift Pixel production from China to Vietnam: Report,"Google is planning to move its 'Pixel' smartphone production from China to Vietnam beginning this year, seeking to build a low-cost supply chain in Southeast Asia, news outlet Nikkei reported. This comes amid rising labour costs in China and US-China trade tensions. Google reportedly plans to shift most of its US-bound hardware out of China, including smart speaker 'Google Home'.",Reuters,"(Reuters) - Alphabet Inc’s Google is shifting its Pixel smartphone production to Vietnam from China starting this year as it builds a cheap supply chain in Southeast Asia, the Nikkei business daily reported on Wednesday. The move comes as labour costs are rising in China along with added pressure from spiralling tariffs due to the ongoing Sino-U.S. trade tensions. The U.S. internet giant plans to move most of its American-bound hardware out of China, including the Pixel phones and its smart speaker Google Home, Nikkei said. The company plans to ship about 8 million to 10 million smartphones this year, double from a year ago, making Vietnam a key part of Google’s drive for growth in the smartphone market, the newspaper added. Google will shift some production of the Pixel 3A phone to Vietnam before the end of this year, Nikkei reported citing sources. For its smart speakers, some production is likely to be moved to Thailand but the company’s new product development and initial production for its hardware lineup will still be in China, the newspaper said. Google did not immediately respond to a request for comment on the matter, outside regular business hours. Reporting by Rishika Chatterjee in Bengaluru; editing by Gopakumar Warrier",https://in.reuters.com/article/google-vietnam/google-to-move-pixel-smartphone-production-to-vietnam-nikkei-idINKCN1VI14K?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
