2232,PM Modi calls for global boycott of single-use plastic,"PM Narendra Modi on Friday called for a global boycott of single-use plastic at the United Nations Convention to Combat Desertification (UNCCD) being held in Greater Noida, Uttar Pradesh. He said the forest cover in India had gone up by 0.8 million hectares between 2015-17. Trees cut for development projects are compensated by planting more trees, PM Modi added.",The New Indian Express,"GREATER NOIDA: Prime Minister Narendra Modi called for a global boycott of single-use plastic at a United Nations event here on Monday.""I think the time has come for the world to say Good Bye to single-use plastic"", said Modi as the hall resonated with claps.READ | India to raise target of restoring degraded land, says PM Modi at UN eventPrime Minister Narendra Modi was addressing the 14th Conference of Parties (COP14) to United Nations Convention to Combat Desertification (UNCCD) being held in Greater Noida, Uttar Pradesh on Monday.Talking about India's commitment to protecting forest land, Modi reminded global leaders that India has increased its forest cover by 0.8 million hectares between 2015 and 2017 alone. He said any chopping of trees in India due to developmental projects are compensated by planting more trees.PM Modi told global leaders in attendance at COP 14 how India has 'soil cards' to help the farmers understand the health of the soil.PM highlighted India's Swachh Bharat mission for sanitation, and water conservation efforts.EXPLAINER: What is single-use plastic and why does PM Modi want�it banned in India?Making a huge commitment from the international forum, Prime Minister Modi committed that India would increase the land cover that would be recovered from land degradation from 21 million hectares to 26 million hectares, between 2019 and 2030.Prime Minister Modi also also appealed for global water action agenda to fight climate change.Proposing a south-south cooperation, he recited sanskrit shlokas reminding India's ancient commitment to holistic and inclusive prosperity which includes climate.",http://www.newindianexpress.com/nation/2019/sep/09/pm-modi-urges-world-to-say-goodbye-to-single-use-plastic-at-un-event-2031100.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

2233,80 lakh students stopped eating mid-day meals in past 3 yrs,"The number of students availing the Centre's Mid-Day Meal (MDM) scheme dropped from over 10 crore in 2015-16 to 9.17 crore in 2018-19 (over 80 lakh), government data revealed. MDM scheme covers children studying in classes I-VIII of government schools, government-aided schools and special training centres. Reports of substandard meals served under MDM had come up in the past.",The New Indian Express,"NEW DELHI: Amidst controversies surrounding the mid-day meal (MDM)scheme, government data has revealed that the number of children availing the facility has continuously gone down in the past few years. The scheme has seen a reduction of nearly 80 lakh children in last three years.The Centre-sponsored scheme covers all school children studying in classes I-VIII of government schools, government-aided schools, special training centres including madrasas and maqtabs supported under Samagra Shiksha.According to recent government data, more than 10 crore children were covered in 2015-16 which has gradually declined in last three years. The number came down to 9.17 crore during 2018-19.Even after clear government guidelines on maintaining quality and quantity of meal served to the schoolchildren under the MDM scheme, reports of sub-standard meals, insufficient ingredients and irregularities to make undue profits have also come up including the recent incident of schoolchildren being served just rotis with salt as a meal in UP�s Mirzapur.Talking to a government school teachers in UP and Bihar revealed that often vegatables and pulses are missing from the food served. According to government data, a total of 70 complaints on misuse of foodgrains and irregularities under the scheme were reported from various states and union territories during the last three years.Officials said that respective state governments and UT administrations were requested to furnish Action Taken Report (ATR) in the matter. As per ATRs received from States and UTs, action such as issuing warning against the official responsible, terminating the contract of concerned NGOs or organisations, initiating criminal proceedings and imposing penalties have been undertaken.Government�s quality control measures
Schools are instructed to procure Agmark quality and branded items for preparation of mid day meals which must be tasted by 2-3 adult members of School Management Committee including at least one teacher, before being served to the children",http://www.newindianexpress.com/nation/2019/sep/09/fewer-kids-availing-food-under-mdm-scheme-2031030.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

2234,Centre intends to expel illegal immigrants from India: Amit Shah,"Addressing the fourth conclave of North East Democratic Alliance (NEDA), Union Home Minister Amit Shah said that the Centre intends to expel all illegal immigrants, not just from Assam but from the entire nation. ""Congress governments sowed seeds of strife in the Northeast. The party did not care for the Northeast and because of that militancy flourished,"" he added.",The New Indian Express,"GUWAHATI:�Union Home Minister Amit Shah asserted on Monday the Centre intends to expel all illegal immigrants not just from Assam but the entire country.Addressing the fourth conclave of the North-East Democratic Alliance (NEDA), the NDA's version in the northeast, the BJP president also accused successive Congress governments of having alienated the region from the rest of the country.READ|�Difficult to believe Amit Shah's assurance on Article 371, says RJD's Manoj Jha""Our intention is to expel illegal immigrants from the entire country and not just Assam,"" he declared.He alleged the prolonged militancy in the region was because the Congress hardly cared for the region.""The Congress governments sowed the seeds of strife in the northeast.�The party did not care for the northeast and because of that militancy flourished.�It always believed in the policy of divide and rule,"" he alleged.",http://www.newindianexpress.com/nation/2019/sep/09/all-illegal-immigrants-in-assam-rest-of-india-will-be-expelled-amit-shah-2031142.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

2235,Tory Burch showcases collection inspired by Princess Diana at NYFW,"Designer Tory Burch presented her Spring/Summer 2020 collection at the New York Fashion Week on Sunday, which was inspired by Princess Diana's personality. The collection included soft vintage floral prints and baggy puffed-out sleeves that showed the 80s subculture. Talking about the collection, Tory said, ""I felt she had a fearlessness and being a humanitarian...she was very inspiring.""",Times Now,"A homage to the late Princess Diana and a collection made almost entirely of sustainable clothing were among the breathtaking shows that lit up the second full day of New York Fashion Week Sunday.American designer Tory Burch, a paragon of Bohemian chic style, wowed a star-studded audience with soft floral prints and baggy, puffed-out sleeves that had a distinct 1980s feel.The 53-year-old, who presides over a clothing empire worth more than $1 billion in annual sales, said the Spring 2020 collection had been inspired by Princess Diana's personality rather than her wardrobe per se.""I have always admired her and I wanted to tread very carefully because clearly, she's a style icon and I didn't want to reference that. But I felt she had a fearlessness and being a humanitarian that she was very inspiring,"" Burch told AFP.Princess Diana, known as Lady Diana Spencer before she married into Britain's royal family, died in a car crash in Paris in 1997. Her troubled marriage to Prince Charles was well documented, as was her extensive charity work.""She stands apart,"" Burch continued. ""Her compassion, her integrity and her being a mom and going through difficult times in a public way that clearly she wasn't comfortable with. I can relate to that,"" added the thrice-married designer.English actress Emily Blunt and American singer-songwriter Charlotte Lawrence were among the celebrities eyeing Burch's designs during the runway show at the Brooklyn Museum.Burch said she was enjoying having her husband Pierre-Yves Roussel as CEO of her eponymous company, which he joined earlier this year after leaving luxury goods behemoth LVMH. ""It's a huge relief. I've been doing it for 14 years and to be able to just work on product and brand has been very freeing for me,"" she said.- Climate conscious Collina Strada -Elsewhere, designer Hillary Taymour's Spring 2020 collection cemented her commitment to sustainable fashion Sunday. Almost all of the 100 items that her Collina Strada label showcased on Sunday were made from recycled materials. Highlights included a series of printed jeans, wax dresses and psychedelic skirts.""Every day I feel like I'm learning more and more what's the right thing to do and I'm trying to emulate that constantly,"" she told AFP. ""We're in a climate crisis and people need to think about it. There's nowhere else to go. I'm just trying to learn as much as I can and be the best person I can,"" she added.�",https://www.timesnownews.com/entertainment/news/international-news/article/princess-diana-sustainability-inspire-new-york-fashion-week/485229?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

2236,SEBI making e-voting app for retail investors in companies,"Markets regulator SEBI is working on an e-voting app for retail investors of listed companies, to increase their participation in management proposals and corporate governance. The SEBI said it may also provide links to recommendations of registered proxy advisors to help investors make informed decisions on proposals. Effective governance is necessary to protect shareholders' interest, it added.",YourStory,"Markets regulator Sebi is working on a mobile app for e-voting by retail investors of listed companies to facilitate greater participation in management proposals, especially those related to corporate governance.Further, the regulator said it plans to provide relevant links to the recommendations of registered proxy advisors to retail investors in a to bid facilitate such investors in taking informed decisions on the proposals of listed entities.These moves are aimed at strengthening the corporate governance norms of listed companies.Further, Sebi said ""the option of providing relevant links to the recommendations of Sebi registered proxy advisors is also under consideration."" This move will help investors in taking informed decisions on the proposals of the listed entities.Continuing with the initiatives taken in previous years to strengthen the norms for governance in the securities market, in 2019-20 Sebi will review the existing disclosure framework pertaining to environmental, social and governance based disclosures relating to business responsibility report and integrated reporting.""Effective governance is a necessary and important tool for protecting the interests of various stakeholders, particularly small investors, in the market. This has been and will always remain an important area of focus for Sebi,"" the regulator noted.Besides, Sebi said Indian investors will soon be provided with the facility to hold securities issued overseas in their demat accounts in India.Recently, the markets regulator also announced a new set of norms to allow startups to shift after one year to regular trading and expanding their shareholder base to at least 200.The startups will also need to have a profitability or net-worth track record of three years or at least 75 percent of its shareholding should be with qualified institutional investors.(Edited by Megha Reddy)",https://yourstory.com/2019/09/sebi-mobile-app-e-voting-retail-participation?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

